state,label,alpha_0,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,alpha_7,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,gamma_0,gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6,gamma_7,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
negative,powerByBand,2.375736250082181,4.726204965438883,1.1835337260236989,4.753808558830948,6.273568756673845,22.912160974051925,6.65847828045706,2.2816026924903525,0.6370528661183559,3.4286412103189954,0.9228910021657848,1.312149224701309,4.385684425631855,11.657214794077255,2.075484027246933,1.2021148667832036,1.537345510395147,11.548889441139774,0.9266910226333108,1.221047006109827,7.181854823705663,200.16844127718184,6.624855104848478,2.5111676819525925,0.1298962900239436,1.1456940229344272,0.1885507409604035,0.243253604537624,0.4283133074869052,3.784711327893543,0.8163133157775669,0.1831203937330704,0.5452997234204442,6.9958167440573344,0.7033643237712653,1.95330582906755,7.280941702129546,116.45366383409416,4.905070974426915,3.227620038409003
negative,powerByBand,2.307808264281308,15.780593406067103,0.59618327129627,2.9952512046503976,5.835788242951473,28.93996102630801,6.182768420008301,1.8248496561257264,0.9450642127027274,2.8598338763687723,0.6402932270899059,1.1510637043955694,3.4076404369372977,15.213936176611464,2.1427725356192107,1.1090975195072343,1.6461398974888604,15.367978277670218,1.4746904653256072,2.1647707936464515,4.965368542931945,109.1483196074673,8.85360373091561,1.2039785327136838,0.1345013659901995,0.5580137155812328,0.1747522079046649,0.1860475863144667,0.5405636103377625,5.021271809577147,0.6064769007602707,0.2201325543229765,1.117668766563256,12.955465805744122,1.659915281167664,2.1708243945953773,5.639042691901622,45.53248775523818,5.110663474787973,1.690818708352086
negative,powerByBand,2.2672844868171915,26.82633867128932,0.8484710292441449,3.714885535674129,7.975585383045893,70.70038963324761,3.14629393833115,3.656913127859666,0.9843741155362477,5.377640399061779,0.4986349751999184,1.2618262718086295,3.786026894034108,25.034447446558268,1.5629927040746203,1.233650859343432,4.046338342571604,22.507475454321693,1.6328417744662358,2.6233172853191644,11.461373241653288,176.2929010576618,8.401374656254067,3.2850152956930097,0.1778864418101249,1.062352255983697,0.1160765870239561,0.258939798318481,0.5845474501516565,4.608833454898536,0.5084807001619059,0.2279368421022694,3.189182412337779,53.03650272046383,1.9855418975080927,2.934018012666873,14.28169443720679,197.86264567101932,3.334448119256974,2.925056846639493
negative,powerByBand,3.874334443728746,13.752022765950722,1.344561912357981,5.584098534545486,4.881445870987773,69.46651797653675,5.920466667675027,4.646238480910449,1.290512477606204,3.5524492183569785,0.8855995176059173,2.0067994304169536,3.5100612695380566,16.482993757674357,2.9209280189661717,1.3214679386598998,2.1844490483127785,13.7011883681554,2.5950405793445137,2.213280190402038,8.33726684540372,102.25158384060008,8.499888431430197,1.5867180083313903,0.2455541074445185,0.935643058807162,0.2253858963674495,0.2752883216866045,0.7603232132071902,6.540616926525572,0.8592634331784105,0.2951532298591045,2.297284728296913,16.650678015967117,1.86449980094796,1.1986753718381449,5.334538037661778,163.2612048694555,10.543620054601824,1.771442927969774
negative,powerByBand,6.572231047786321,14.750437470453145,1.1382376562279992,7.134182918373249,3.9678520932928927,49.88723194427539,4.658932857004856,5.092785423844094,1.4364586347918469,2.5282401583789937,1.1130278969183904,1.4153289608970392,1.8868962333582409,21.148478875005356,3.842279234875993,1.9396760488462048,1.5595902412303695,42.87070930130553,1.4139451516932489,2.219864278157838,4.096748725309217,277.1509497220867,20.52649945419414,2.662087428046215,0.1701484217961725,0.8848933121715711,0.1948294844693985,0.2853464671440958,0.3938654640995408,6.567790761372295,0.6333174644987796,0.2790054616631359,0.9178382337009888,50.416282260565225,1.913417832526136,1.8624153500964145,3.5595454925876115,231.78910341875405,16.04330451108866,2.9752664946300755
negative,powerByBand,4.7128067798818405,19.346243725217107,1.7337325230741776,8.878565363126652,9.609990307378633,59.3839206684828,4.534256247055912,4.928617060024168,1.2983228053575235,5.06430084135751,1.496125315992521,1.936014648176709,1.6507423895451057,24.707439431606648,3.772346458548116,1.5596979312341617,0.9518774128190064,6.123215837277644,1.940296935128144,3.6186040810158144,3.5279430435227352,115.3348270180349,6.35650266226098,1.1629844875569355,0.1994822691348147,1.6443480516068965,0.1567920338726833,0.3848125577197737,0.5410392710149758,5.641373101743728,0.5595254406293786,0.2984203125403344,0.9067192230222942,17.552497022631776,1.5248443830560596,2.7464517561280952,3.0072102754909733,125.65065229845008,4.635651914565299,1.5594977777278964
negative,powerByBand,4.10146856052232,23.489476860840227,1.8322362856595091,5.61736610299166,5.711429311315578,64.38708709603773,8.31098552903431,8.387534242127929,0.9383461044988258,6.274419749921404,1.4894516925929349,1.4399993267494735,2.8328050833971496,14.909774928736336,4.636394980138587,1.6507376659008677,1.7195756307462435,52.39691396671528,3.033631034262602,1.0254017748975348,2.287999194849076,157.51955580170048,10.949110832047284,2.0045575162091,0.2377125062767816,1.7100714968408908,0.2279064626168543,0.3540207611056737,0.5760892227510285,3.965536752968269,0.8852949642627318,0.2488660996652882,1.4306941234495631,42.65219297733089,3.4924542132732075,1.2206767425208749,2.836234272786315,201.2443037522105,8.234705982188128,1.1496143801734675
negative,powerByBand,3.764608326524074,13.085560145547554,1.049960137540885,6.546370559930256,7.195280888111032,41.33669045214075,3.5460207818584157,5.096255559509296,0.8867010761299295,4.715438584505365,0.8765186777560859,1.6833615019656865,3.0710663579641406,16.30909013008648,3.011981712097609,1.0945550987518178,1.8464397976748743,65.61388175402278,1.0690470889167074,3.4091850778248274,2.655404634308145,168.8185865449223,25.77516705896073,1.808963228490752,0.1802111031402858,1.4517626405909796,0.1989389784251975,0.3779913377179161,0.5477683626185071,4.106605476526154,0.8306914908759296,0.26839895748754,2.250137365102004,38.63730845221103,1.686764875394862,2.517926886985217,2.423021400336655,143.4816584079571,23.564858417682203,1.2599054110977912
negative,powerByBand,2.0759622656918784,9.819704589641963,0.5326045444402555,5.030685721675263,3.975353151560402,41.270448097144985,2.80304659271592,3.777846070432178,1.004540074568965,3.4691735974718068,0.728285195764686,1.9658823640921812,3.1026358197540795,9.3441451557611,2.342203604526991,1.6312348041757607,1.841799657272407,29.31163263904361,1.7001997995551403,3.8832743961587983,5.061650410307576,101.448400350375,7.126510612597155,0.6946830360919203,0.1989251861425934,1.12088243839655,0.168351059685871,0.3325985955847219,0.5344389650666027,2.8694879251496697,0.5836478428980328,0.1918307900632706,1.4650239455857816,26.341166333881056,1.668767721357569,2.806441406439641,4.904665504991695,104.20589206475611,5.433587775445792,0.9991433119418992
negative,powerByBand,1.9492877864486784,21.919757599591986,2.13330975961167,3.9145991746576008,5.17905207934983,35.09847750366714,7.339772435311005,2.2710836620860206,1.0541924118584254,4.36573776022281,1.0446937710938191,1.5031557790048553,3.309534097810566,11.715103821883629,3.328241612040495,1.5582487336092947,1.1036392762482006,37.37895832753976,1.9036255279114251,3.4605141654576226,11.505620693015924,79.92807930789462,9.124602479071864,0.7044922141285253,0.2377955135292127,1.1327988242302294,0.1480092670905526,0.2853700748412996,0.6634136806366907,2.9395225848554536,0.5805494228854341,0.2375147504268481,0.8162832367105526,30.937948134269224,2.1251278836869227,2.6135238416064315,8.539774649910067,60.0781008148131,3.909072037944501,1.3571831114961472
negative,powerByBand,2.768450079126934,15.696265506460398,0.979798196509677,7.621900761241755,6.640622037304141,51.19949762815606,6.01264699813004,3.395595961573606,0.7546350686608572,3.0418185646622504,1.2692229079202328,1.3279607229270516,2.8514198474982453,11.194178384662903,3.8442210295720822,1.1984464383269562,0.1252793864126468,32.12308896442599,0.9410443043469588,1.7831839802477845,5.6469737125817705,268.5779175147077,19.04213329284997,0.9246119817100412,0.1655107842026279,0.9310125640807329,0.1859033697207534,0.2114755107451466,0.4783216297616468,3.040610835009781,0.8585584433977006,0.2254989807050207,0.1997429631456779,15.690071457882748,0.9608517089761296,1.1992743503732943,4.190288524475886,187.15920105112104,8.894065631391337,1.6176175090391385
negative,powerByBand,1.4756657320065372,8.97670401544139,1.0925522366240072,5.900764217828388,6.5800826652215365,55.39315482522171,7.844470324669049,1.602768770838927,1.1608726107315688,2.828204319063838,1.0055501033408238,1.641387310526878,3.863443955239469,16.39993927740046,3.114113186776917,1.327546154621202,1.948608734805111,40.7367784563953,1.432153255870908,2.022871736385073,3.407714456860787,85.71474988431804,18.634852364140443,1.669431090009594,0.1649675891790972,0.5141830588273656,0.2765425044335248,0.2938585594707974,0.8118046490375624,6.069863871022876,1.142411386616864,0.1710340584186457,1.5282466146355635,33.87894705523562,1.374599879992215,2.383303076496192,4.374645748266393,67.6338472468182,12.487522841930256,1.7463678348873175
negative,powerByBand,1.6916908698365578,10.574756396096186,0.859911309440918,8.152835397969453,9.037274060045702,34.9871407372315,5.695916442004041,2.303623886048872,0.7463682678544891,3.0158068542961907,0.682568281383489,1.3084872968316372,3.353641245294687,18.76766774657236,2.261490127137746,0.7721817378610856,2.856453678976252,22.673930978954424,1.6158215284848514,2.478051257938577,2.768007442934537,204.33555124737632,20.33946410639036,0.9567064760918316,0.1590530265440065,0.3377707651895837,0.2105799799778717,0.31130102200075,0.4868467620085893,6.247066554980689,0.7767864245490973,0.1327790954764051,2.111815102467593,23.951174314692707,0.957117265537174,2.19177357087027,2.5708960345028213,191.19308684877157,12.01322120311534,2.065670361974295
negative,powerByBand,2.137683694460279,18.63293902525565,1.4423526167044851,2.86228397741102,4.476341372133944,63.23628255991445,3.755718430558188,2.467498113374924,1.19844985014357,4.671609289915746,0.7187311726571183,1.3056341573278432,2.9143402794065887,13.229547812185633,3.1804552399298984,1.657586213548607,2.975250282405635,14.929059430305102,0.4173029574165124,1.1671293959190272,3.077247504170345,89.7091211504061,10.931090393841592,3.147344437182557,0.19257335518631,0.7124104373771503,0.1124014994789654,0.1438285877142624,0.5545721286613168,3.991666392021771,0.7023218231049723,0.2048974918109901,3.1103296506682927,20.723851594438365,0.3173934577662914,2.2715968271344726,2.296199237702241,88.58873466407792,10.267602576039431,1.948140619792345
negative,powerByBand,2.260994564162396,38.37209853028261,1.6762300916637318,5.1113210830132525,6.931804767060252,54.25142821969388,5.600636014828505,4.093609532219893,1.0911406340007312,5.592842787488923,0.7030058425174333,1.6023428181390709,2.985273353633947,21.809625462870585,2.4682048249537925,1.5403176924014377,3.1068745019025448,32.82047824658649,3.481362098751486,3.786873023533524,5.521267462805412,173.5188720343157,7.903766415847705,5.38537948182975,0.1618477748810348,1.945371996836881,0.2508125794643748,0.1905622344712906,0.682325452891585,4.309759812215391,0.5080052597225466,0.2958561058922846,2.0320180928527907,24.250134554367587,2.82824787880436,2.480949870726199,6.694929288909682,163.4620949680036,4.094520126751252,3.61883139607574
negative,powerByBand,1.0106417247994484,18.85941365334362,1.2458030820590342,5.06050228946289,3.4369792815202995,22.869800300203263,2.882143530193032,4.330857359571853,0.9798953445520936,3.804480884780378,0.9020622690015112,2.052026945729581,2.696545245842985,10.587543712950724,2.363309351898749,1.0803503225332696,2.016475211802971,48.31780332830288,1.3380945868479288,2.2911099460511317,2.2245195195054626,73.94637734581389,4.38060415211593,4.369797819611732,0.1754722911393748,1.800660135950616,0.2316870523239166,0.2962770879015535,0.5687244251450889,3.286922652838226,0.3946963089541937,0.2230364076388054,1.966619132473335,30.28387315339208,1.706536425084733,2.7979571739382054,4.676240029193479,53.15215867223432,5.800391881771119,4.671325891745317
negative,powerByBand,2.258989140470797,17.361046822615847,1.443389786002326,7.10265064822256,7.961107128421932,32.59939046464445,4.176073578510744,3.7545517791294327,0.9715318429702696,4.540470988687952,1.0725899128729706,1.60480724674618,3.427403716720706,15.115352414859627,2.799933707962856,1.2325454851385262,1.3703107131269787,31.5966540000362,0.7001099007883337,2.044360648645351,2.1299201364815263,140.57391272301197,24.555922095883837,2.24211093387333,0.1447432554754929,1.6598761814272645,0.229460384035474,0.4624605644545952,0.7889752883773901,1.8288943805553748,0.6658662784383925,0.2220444981252792,1.5391815227590255,23.74937580465833,0.934196195440974,2.195416777808094,1.3256194918213589,88.5367129995324,14.923101742217863,2.000644527264117
negative,powerByBand,1.3404496962755372,33.63291665433976,1.1461292755888497,8.434412766342462,9.42413069169364,71.07306547810906,4.949457011619535,4.696522055977735,1.1007406087801577,6.746203702179699,1.161826240431679,1.8255380347301444,3.9851744965673936,18.844804423767343,4.080470859822055,1.5204072642247426,0.4909067057369076,26.45397235716353,0.6796425466765503,1.3014700162268718,3.011294676897068,98.23219924139048,21.585584061629525,2.7548074312315194,0.1759226994532564,1.860584312061578,0.1988742586214845,0.4654111148298968,0.7646251057420319,4.311853916938607,0.6827439328351294,0.1932746723267262,0.4625853992779156,36.58934344418378,0.4852727700368534,1.1367480899510336,3.3334077019806974,116.63825882980736,13.33379403255126,1.5994626093953916
negative,powerByBand,1.4516439070687863,19.757889451960853,1.5674884651931669,4.381280594424091,6.129780740959563,87.2422307218118,6.011436386339592,3.337824791711612,0.8959160082822513,6.83104619845044,0.9927194394669292,1.2410181856790232,3.153333261662468,21.30152449758047,3.133453336593816,1.1508244622447712,1.319625795310355,70.00112381979098,0.9030427001142518,3.053453490452789,2.3420407543081723,173.34041386591218,25.77540071748921,2.739740981653438,0.1572110018930017,1.8230244984858348,0.1939426603365862,0.1437019488752554,0.4687129310375049,3.901128107949213,1.0754779513443296,0.171753609972219,0.8522509241356575,59.104031121502885,1.597391979200519,3.470242566163656,3.7258033187117383,263.0119919661277,31.24731661248917,2.182020336308361
negative,powerByBand,1.0568215105817722,14.190065392644774,1.3487419787241837,7.255559062968738,5.626208578238198,27.881912726827707,6.147994243381105,2.9685116645163845,1.0823864963041552,4.537415440767801,1.1203071672968434,1.0209340656201276,2.5489474709912505,9.69829969559843,2.9453111474238014,0.9201283246675354,0.9230617689637132,30.78959559282048,0.4038752718292342,2.671098708551109,2.507795069749231,93.66416929692882,24.34706375528353,2.357787791079378,0.2031388000055668,1.8107104702295125,0.1982688787313089,0.3030235457380895,0.791605479663049,3.096269784490133,1.1390222454743977,0.2069695827642696,1.8104658721035287,17.78578948583624,0.3211814804118609,2.632553425997873,3.370528643157928,94.28008504132376,14.259066865511148,2.158934567502838
negative,powerByBand,2.812863701727704,22.613307528693,1.989457051010259,2.219073099743731,3.661607268596344,77.44450099552766,6.942649025715984,1.2733760192772294,1.0769850292270535,6.247816285142871,0.9577927081694456,1.299579673480041,3.1231278669888054,18.225767771466057,3.040832797746868,0.9098721682475388,1.70268189346414,39.764741935718455,1.447519630577523,3.967987507722257,1.9654727419586897,16.45977981462225,12.075340345884973,0.8877337683500509,0.169798108906259,1.6462409652880394,0.2055645276513757,0.2632483358656972,0.4387506662863754,2.013169656182347,0.5374387909048033,0.1709480266981028,1.3051780873544887,32.20132471837847,2.5214913275813062,3.3480742980676306,3.954932398983369,20.87331922925901,13.670799355897843,1.2004204442828152
negative,powerByBand,2.6964033210019056,8.84514161536429,1.0719101061093903,2.4030080807836427,2.6189646390385586,65.80477085351788,3.831271248230364,2.7269984705492107,0.9015616837539664,4.223327282105694,1.136521184166443,1.162646493967696,3.593626341310228,13.811398874873198,3.194420465703552,0.9932757513173012,1.6525978878181264,12.609740406313009,0.9439777017010496,2.1473233197972954,2.1342631997698893,251.203441501232,15.86526707911984,1.9665959608388448,0.1567154302857058,1.6346548763445827,0.1922479946439845,0.1982757112041713,0.5379398696965906,1.9819773793111988,0.6180383111744164,0.281988102533156,1.9373992898364645,18.227395373027157,1.096792214628496,2.4903505299432647,2.029564026969052,204.41336735540312,6.902313362077786,2.502148636092418
negative,powerByBand,4.45808611197005,12.225205267706054,1.2218605593700655,2.5739670429892105,4.248220372507105,27.895239204123,1.8851746885957377,1.9107399317157665,1.223803857044389,2.1407860738803177,0.8732734502121603,1.1214969455115853,2.696084936437704,8.606644889724999,2.552994084975697,1.0512190579864904,3.2232437495398427,13.61829466632595,1.4572361037213373,1.930106175719577,1.0636102718166467,57.527681857296784,15.896089146216344,2.747837072302951,0.2287108845690894,0.522905494701964,0.1181193074456854,0.1858998965239191,0.4705817151765107,2.8556530483052907,0.5352232852945871,0.2583848785043195,2.24579009120664,18.541381602003742,1.1679686658632658,2.0187310419979214,2.2464321008632657,42.54506547565862,10.30256787705338,1.7519830260464389
negative,powerByBand,3.556379070263299,7.594815719386311,1.198729800314659,1.9743180282926216,1.9663365550422331,24.207849418999118,3.566729985053881,4.444894502050111,1.1970326080619835,3.0719828578415496,0.9444544087446154,1.6209682734377404,3.313772255983813,11.927891011652978,3.0248849479452296,1.60814242346945,1.967716266805072,27.3260728859137,0.8315394516894756,2.578138496715339,3.6379525230025616,161.3776784653466,16.978956408395312,2.396525464348998,0.2593883605788132,0.7627023981432403,0.1834940710941111,0.3283624253169384,0.6265345581711966,2.708986815449639,0.4063329131712405,0.4025551323404788,2.019497801703517,22.71809105609323,0.877410276889289,1.6666944793970973,3.1659933333959107,130.17609348023183,10.895828093649856,3.4274222071765683
negative,powerByBand,4.976448384728442,13.434717204107544,0.7868608891706891,4.595826043990519,5.795243227520622,84.95476086223954,5.318339099679496,4.305773550734723,1.0016777171409788,4.75554701151578,1.225561539389247,1.3439857561860746,2.528150636857647,20.604903972591188,3.6003760485905687,1.6148427337354307,2.6908369440031303,37.31522772150201,1.7520818072833788,3.730627303616187,4.885999427984055,104.55287007421038,18.850000796937973,1.1824750191729714,0.1914315337226023,0.681988269182624,0.1750055289360414,0.2653134040673512,0.6015021993502447,8.597438500749885,0.5331814995071394,0.3942275641366828,3.229991264305232,43.31644620393462,1.337121735662247,3.419244455804564,6.2799503480473975,150.7083001763879,8.012786295536703,1.6064817502404891
negative,powerByBand,3.7542605600210153,16.611147824767038,0.769105181816685,1.9676761962698277,3.3828273420475625,60.35061748130448,4.085448898624125,4.080315446963074,1.450102288736564,2.274988733632389,0.9475294671010306,1.884286087918421,3.438820419420794,24.424443007697416,2.8781067854538884,1.6620955733210196,2.681891093352761,33.26776978315952,1.386141180346351,1.0045914692545272,3.8986738011106095,129.97790728835324,41.71486234153341,1.619921118966187,0.1771680534901582,0.6409767244238117,0.1697101565077232,0.2528050306071197,0.5240927234550955,8.475452194561008,1.052360930970912,0.2519102872153362,2.986229223449496,34.10073250161236,0.6772343891112466,1.080326375535153,5.152800470809771,171.2186794630727,28.29399227077449,2.0946501476020214
negative,powerByBand,1.9978814551838489,13.124118686355065,1.3706920261373172,6.761085438384559,3.181271228193269,54.220421553457946,8.337251484824261,3.3859177552255155,1.1042291925117893,3.2932191628778824,0.9977720784325972,1.7990880126696598,2.6209552242038687,12.18597968721572,4.0164955321232405,0.7798709314076699,1.338486922514995,14.83653661877596,0.8562107393980105,2.8708467744960924,5.26151306873978,170.6409931542069,8.587145760714368,0.9812479969622117,0.1975609085965546,0.7980682990363164,0.1426535791231523,0.3230017202955476,0.4353343030226446,4.249716892282085,0.9215544008337372,0.312293693898765,0.7785523474845717,14.890820418514496,0.5563045894821235,2.45203892667206,5.837267953352866,104.40654827040512,6.394654274508547,2.15939188225536
negative,powerByBand,3.480819072267625,14.108405365639891,1.4472949289657464,6.458715406760992,2.4262816971497623,36.85654929373566,5.976386700614738,3.765342378207082,0.8887326184383861,3.0028896390866966,0.7527396823082868,0.7664894755859657,3.383799063638841,18.028639277091344,2.8640114746522465,1.549336989088555,1.9358439622435235,9.875290941042952,1.516913915374157,1.7036668568753537,2.1511779704190515,123.29813661787232,10.99126334622131,1.7820332820598492,0.2069831563938385,0.918798317406646,0.1102182340098034,0.2157732813323919,0.3898469480935124,4.529008606430184,0.8731316907928318,0.2635302933900786,1.7154752464871883,8.166617771074574,1.4660781503725986,1.6640354262365846,1.424099564678928,130.12024920199542,5.727882459316875,2.7502490497035774
negative,powerByBand,2.4084655708366123,23.480606153498567,0.9161464023488394,6.365031638067133,3.747864648424299,71.49260439887912,2.046769503101634,3.050120187490125,1.0872370030461858,2.9114767541808484,0.9407810052026008,2.0091538186015896,4.407733752616798,23.787376108247887,2.782945920078196,1.7511111006403668,2.767384378098425,23.819337224253893,0.9772795114889574,1.8178075335242423,8.370842173018108,138.04834859237644,15.388201863329654,3.4180840980633453,0.139890011374788,1.0608541237598283,0.1243187311616695,0.2160075749399374,0.5199382119104334,4.425047964932732,0.785245951921239,0.2294923314454398,2.442202652552153,41.40591579265308,0.6071256700796839,1.4979307155271893,5.834499015636393,172.53957803768185,10.24014317903464,3.461066162194112
negative,powerByBand,2.024834344626283,13.147090338354486,1.1585835407398402,7.133962114660608,2.6530596337258885,45.51974148182208,6.801072988906417,1.557480474987606,0.8683264127712185,2.805437777730555,0.8828438375363379,1.668887781719377,2.362036282151638,17.640325023407453,2.466956428064484,1.482754260103468,0.8505963190473348,40.464168579186975,0.8220472884712056,2.2087707605393256,5.241731151361704,152.67908168339756,5.901868363487236,2.9063281073281826,0.1583232976276972,1.0228249450788194,0.25526918236435,0.2904980264138118,0.5771251830726507,4.985324714944814,1.0634563474474428,0.2216371516424164,0.6075815285300449,31.221685109855684,1.528022752002034,2.884668040400701,3.506737040045825,192.3074272759261,13.64218906879983,2.8017587108361712
negative,powerByBand,2.621718913223811,11.971148461921231,0.8992169473031831,5.331527452495252,6.68755523493659,66.50301642552388,2.7179044313326446,0.8944343593563819,1.1299138558762918,2.835095201311897,1.1587125480408451,2.0163107354681418,3.670993317816007,18.18937879791008,3.52035670088218,0.994358092411431,2.088981282275721,32.15735136243805,1.004695686487706,2.675594977945676,5.748301317037846,131.52880435524685,24.15944802108768,4.6999881361398685,0.2131960142401196,1.10381941367843,0.2438018111348958,0.2849984882038496,0.5497021295434878,5.220565152052984,1.0984290959308347,0.1959672160466722,2.545497350763545,40.18344058638038,1.039057148263394,2.733102899938542,9.21300145005346,183.06172730555767,25.077758968289743,4.2111904912760085
negative,powerByBand,2.4379380647264006,19.94642647395708,1.265530371090529,3.357803930923755,3.972340228137918,59.00405355044859,8.50199218518013,1.342281241279775,0.7642731706889969,4.330941144670812,0.6772645054565269,0.9299501999489946,3.0769926234586,22.941931978123463,3.8055514057954607,1.025492121463849,2.961541357282785,20.504311179989173,0.7675225699820476,1.9586980772966167,7.148301031858174,85.0911082383038,29.938787439189053,2.76447039348132,0.2035473016360071,1.013590078993832,0.1361967480996542,0.2099163780688815,0.6664670210678686,4.75791131604893,1.4449536059740176,0.1994408294679011,2.2092129312929423,24.57485721222205,0.8506444744533976,1.5660965954321036,4.852293921272462,95.09065820710823,18.001707140135323,1.8431428463562984
negative,powerByBand,2.5138150299184563,19.943806613633352,2.059037151191031,2.5764068676887413,5.899185238660326,50.62558929019701,10.672122497525464,3.908930124518516,0.934939894446144,4.616982749624717,1.154243871466382,1.1850916113520664,2.9485759741494624,17.037571529749492,4.886036492694368,0.9348985236291107,1.2014788131261374,14.586666053778108,2.194821559227214,1.1283905783414283,3.9316257357284607,33.992079612833024,52.17777278476144,1.0980455914953942,0.1538227119753996,1.1167527020710912,0.2196820594686026,0.1995443237530078,0.6033101375382611,3.0540482860142144,1.5265691306253035,0.1918412380649152,1.4885263424634316,22.425025124863204,1.5855118820670084,1.746716326487917,3.73455302522187,43.4950828057574,28.885908491442684,1.557170300919875
negative,powerByBand,1.821631054646857,20.07247811198284,1.216864311110064,1.8590445108290692,7.598775085278021,58.12625240708776,6.111865817741112,5.14446167255127,1.0318453555839262,4.169144354114142,0.9186368975003304,1.4798901191356275,3.00942651693985,15.596707644544106,2.142798547172473,1.239368843241882,1.1279055318506837,38.06775883169476,0.9577895341648912,2.058479606692974,5.4636060602308,213.06469215096035,19.597253371972727,1.2472271743752747,0.0903690059893085,1.0676840913258168,0.2447710225562849,0.1791472796726488,0.6381919089766079,3.785842201479296,0.8252214839731205,0.2298459512282086,1.9090807569050168,24.161075525882644,1.4226901134503327,2.000875027878217,6.276318618879198,132.62872694487413,14.933580799654642,1.5583169361983429
negative,powerByBand,2.353141416826756,9.327781834827542,2.6705527056271663,3.884345066794319,6.401932537203173,39.14104749788336,7.758109749214938,6.616031495107755,1.17099068294305,3.8685195194024016,1.7433395117748425,1.6925617724969744,3.644062108285904,11.52824005375006,4.44899962679553,1.4778518847735471,2.717314948457757,12.62781511274562,1.7146268301031566,1.5339674706664774,8.377496662670028,54.31189999037868,4.892813224548387,0.9627293167694172,0.2242822658849457,0.9265337569237344,0.2691311388492178,0.2665231720156398,0.7399427444156615,3.5386191200726347,0.8366861246360663,0.3541656960215885,2.3553895638116917,11.411305386535696,1.2983431780184491,1.4225137388541058,7.669210423715079,56.908987662930016,3.877582893041572,1.721218567235166
negative,powerByBand,1.8258172560892565,16.56360573203568,1.1429182405847054,4.15602603406948,5.254993607826584,41.55563403384404,4.675904203049988,3.2778114249414294,1.031457322862221,6.063692855439445,0.7839487648700655,1.6762648426583735,4.071243221666586,21.41443112630336,3.403838903669061,2.009808683733212,4.612090417879387,41.35817430187178,0.631416009108227,4.736543057832808,4.479676048360026,76.91972383441737,6.522611499222769,2.32607100893743,0.2085472559800617,0.6616991688889713,0.2415119690779968,0.2163726642858009,0.5199115100869961,4.721443711893406,0.8561243796664447,0.3249046557018165,4.171920625647072,48.18675059892501,0.729685211575918,5.063749208581024,3.3125199697011727,113.2653648391058,8.064791840486034,2.960589427696566
negative,powerByBand,2.156060404699533,13.77839851490585,0.8311636183825309,2.102998846631873,8.482466838330527,72.09981808623131,5.214846359047112,3.6387114256065303,0.8591809631863061,4.783285095880517,0.9825633840343287,1.4794010881532276,2.651913882488703,25.78114771552879,2.6312037084341213,1.116056065321362,1.4433892005262892,20.855528786777192,0.8130862443518171,2.5376973720868428,3.886570177321233,116.66649432294432,21.8106756377656,1.1227631068658417,0.1737320969721631,0.904351439449102,0.2463987169834498,0.2275916699386063,0.3568437241972689,5.118017651426011,0.9542672845543656,0.3082819136909582,1.3410495550839912,21.0655898266984,1.5604077394160485,2.886084999032821,2.7905615931157217,98.04245644470096,11.733512232438912,2.385078058319689
negative,powerByBand,1.1479108062573666,20.25758540838889,0.8159248175911552,2.567492971516018,4.3259452944962495,55.45094577429739,5.867814683598237,1.2637703239117408,1.0966485512226942,5.641405520247267,1.2443171200374303,2.0647863189529434,3.823660408410694,17.823798638790787,4.30293554510822,1.3523925929299052,0.92985852824405,22.723095420408452,2.2905851135004287,2.353486940946648,1.889473243596552,144.55697979638862,10.341515186161535,1.6210507770542957,0.2568499084044545,1.4649952154995658,0.2241282461192679,0.273156042190994,0.4859208665565785,4.41431517131179,0.9161534577683156,0.2426414649640245,1.6171622403187698,20.36476742983526,2.280216586022803,2.2149348026164764,3.97431718115388,95.29911654324737,5.654224088811519,1.232404109337987
negative,powerByBand,1.6628256192566528,18.26692842837034,1.6289772680611676,2.4861977075649966,3.599598583920468,57.29395023271936,3.401093483079749,0.6665304418079333,1.4146206874199847,9.352716347983495,0.9374107292211824,2.03132962417312,4.486954042702692,21.91403484480098,3.849879288696499,1.1654724244438055,2.681837134622727,21.437176018059937,1.236594408249128,0.7828508359824629,1.200490840367296,117.46878770906171,10.059974687362686,1.3346756404724256,0.2702663364380452,1.6882171062632063,0.1457922181191152,0.2871488879740173,0.4553061480663633,4.2886702887754815,0.7487088427512467,0.2168041952954237,2.2027446480992405,19.55204904085594,1.740246747067598,1.7054555385141668,3.238056451486149,233.70141210951465,9.08978867496258,1.4637765473958368
